Customer_ID,Customer_Gender,Customer_Residence_Type,Customer_Qualification,Customer_Income,Loyalty_Engagement_Score,Total_Subscriptions,Membership_Type,Customer_Live_Time_Value
4324,Female,Rural,High School,5K-10K,6766,1,Platinum,33840
4325,Male,Rural,High School,2K-5K,5600,More than 1,Silver,115428
4326,Female,Urban,High School,2K-5K,6020,More than 1,Platinum,235920
4327,Female,Urban,High School,5K-10K,4798,More than 1,Gold,62388
4328,Female,Urban,Bachelor,2K-5K,6478,More than 1,Gold,193152
4329,Female,Rural,High School,5K-10K,2247,More than 1,Platinum,90000
4330,Female,Rural,Bachelor,5K-10K,4554,1,Platinum,50700
4331,Male,Urban,Bachelor,2K-5K,6425,More than 1,Silver,484836
4332,Female,Urban,High School,5K-10K,6378,More than 1,Platinum,421236
4333,Male,Urban,Bachelor,5K-10K,4269,1,Gold,57624
4334,Male,Rural,Bachelor,5K-10K,5664,1,Platinum,31032
4335,Male,Urban,Others,2K-5K,5501,1,Platinum,29592
4336,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,69432
4337,Female,Urban,Bachelor,5K-10K,6002,1,Platinum,29364
4338,Female,Rural,High School,5K-10K,2827,More than 1,Gold,101160
4339,Male,Urban,High School,5K-10K,3817,1,Silver,63732
4340,Male,Urban,High School,5K-10K,4261,More than 1,Gold,64956
4341,Female,Rural,Others,2K-5K,0,More than 1,Platinum,60492
4342,Female,Rural,Bachelor,5K-10K,2683,1,Silver,63168
4343,Male,Rural,High School,5K-10K,0,1,Silver,65796
4344,Male,Rural,High School,5K-10K,0,More than 1,Silver,65988
4345,Male,Urban,Bachelor,2K-5K,3864,1,Gold,219456
4346,Female,Urban,High School,5K-10K,10653,More than 1,Gold,65220
4347,Male,Urban,High School,2K-5K,9277,More than 1,Gold,296184
4348,Male,Urban,Bachelor,5K-10K,3631,More than 1,Platinum,65964
4349,Female,Urban,Bachelor,5K-10K,3924,More than 1,Platinum,50784
4350,Female,Urban,Bachelor,2K-5K,8294,More than 1,Silver,291144
4351,Female,Urban,High School,5K-10K,4451,More than 1,Silver,111672
4352,Male,Urban,Bachelor,2K-5K,5763,More than 1,Gold,72204
4353,Male,Rural,Bachelor,5K-10K,2226,More than 1,Gold,75372
4354,Male,Urban,Bachelor,5K-10K,6032,More than 1,Gold,63072
4355,Male,Rural,High School,More than 10K,6339,More than 1,Platinum,32316
4356,Male,Urban,Bachelor,5K-10K,4117,More than 1,Silver,106284
4357,Female,Urban,High School,2K-5K,2977,1,Platinum,63936
4358,Male,Urban,High School,2K-5K,5504,More than 1,Gold,302112
4359,Male,Urban,High School,2K-5K,4245,More than 1,Platinum,71004
4360,Male,Urban,Bachelor,2K-5K,0,1,Silver,65160
4361,Male,Urban,High School,5K-10K,2797,1,Gold,33588
4362,Female,Rural,Others,More than 10K,2670,More than 1,Platinum,44352
4363,Male,Rural,High School,5K-10K,0,1,Platinum,43296
4364,Male,Urban,High School,5K-10K,6640,More than 1,Gold,275820
4365,Female,Urban,High School,5K-10K,11236,More than 1,Gold,169908
4366,Male,Rural,Bachelor,5K-10K,5730,More than 1,Platinum,61152
4367,Female,Urban,Others,5K-10K,4143,More than 1,Platinum,301524
4368,Male,Urban,Bachelor,More than 10K,3998,More than 1,Gold,64632
4369,Female,Urban,Bachelor,5K-10K,14906,More than 1,Platinum,449832
4370,Male,Rural,High School,More than 10K,3031,More than 1,Platinum,67368
4371,Male,Rural,Others,5K-10K,3193,1,Silver,51672
4372,Female,Urban,High School,2K-5K,6523,More than 1,Platinum,53424
4373,Male,Urban,Bachelor,2K-5K,4013,More than 1,Silver,56400
4374,Male,Rural,High School,5K-10K,0,1,Platinum,36660
4375,Male,Urban,Bachelor,5K-10K,6524,More than 1,Platinum,48372
4376,Female,Rural,High School,More than 10K,5565,1,Platinum,30624
4377,Male,Urban,Bachelor,2K-5K,16150,More than 1,Platinum,74316
4378,Male,Urban,High School,2K-5K,2839,More than 1,Silver,105180
4379,Male,Urban,Bachelor,5K-10K,5779,More than 1,Platinum,69576
4380,Male,Urban,Bachelor,5K-10K,3885,1,Gold,65892
4381,Female,Urban,Others,5K-10K,2372,1,Gold,32616
4382,Female,Rural,High School,More than 10K,3423,More than 1,Gold,272964
4383,Female,Urban,Bachelor,2K-5K,4106,More than 1,Platinum,61632
4384,Female,Rural,High School,More than 10K,4224,More than 1,Silver,34128
4385,Male,Urban,High School,5K-10K,2092,More than 1,Platinum,72108
4386,Male,Urban,Bachelor,More than 10K,4619,More than 1,Platinum,349188
4387,Female,Urban,High School,5K-10K,5500,More than 1,Platinum,60288
4388,Male,Urban,Bachelor,More than 10K,4520,1,Silver,38424
4389,Male,Urban,Bachelor,5K-10K,7406,More than 1,Silver,63636
4390,Male,Urban,Bachelor,2K-5K,5791,1,Platinum,35016
4391,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,61272
4392,Male,Urban,High School,5K-10K,6145,More than 1,Silver,312144
4393,Female,Rural,High School,More than 10K,5367,More than 1,Platinum,71508
4394,Female,Urban,Bachelor,5K-10K,5926,More than 1,Platinum,64092
4395,Male,Urban,High School,2K-5K,7789,More than 1,Silver,94728
4396,Female,Urban,Bachelor,5K-10K,6186,More than 1,Platinum,32844
4397,Male,Rural,Bachelor,5K-10K,2290,More than 1,Platinum,67212
4398,Male,Urban,High School,More than 10K,2692,1,Platinum,62628
4399,Male,Rural,Bachelor,More than 10K,2218,1,Platinum,36720
4400,Female,Rural,Bachelor,2K-5K,2209,More than 1,Platinum,32400
4401,Female,Rural,Others,More than 10K,2507,1,Platinum,52032
4402,Male,Rural,High School,5K-10K,0,More than 1,Platinum,88980
4403,Female,Urban,Bachelor,More than 10K,2814,More than 1,Silver,72552
4404,Female,Urban,High School,<=2K,7144,More than 1,Silver,61176
4405,Male,Urban,High School,5K-10K,3059,More than 1,Platinum,64488
4406,Male,Rural,High School,5K-10K,2988,1,Gold,53352
4407,Female,Urban,High School,More than 10K,4120,More than 1,Platinum,60624
4408,Female,Urban,Bachelor,More than 10K,6698,More than 1,Gold,59496
4409,Male,Urban,High School,5K-10K,5495,More than 1,Silver,100620
4410,Female,Urban,High School,2K-5K,6742,1,Platinum,30720
4411,Female,Urban,Bachelor,More than 10K,5479,More than 1,Gold,58608
4412,Male,Urban,High School,5K-10K,6444,More than 1,Gold,35412
4413,Male,Urban,High School,5K-10K,2697,More than 1,Platinum,68304
4414,Female,Rural,High School,5K-10K,0,1,Silver,33036
4415,Female,Rural,High School,5K-10K,10678,More than 1,Silver,97980
4416,Male,Rural,High School,5K-10K,3527,More than 1,Gold,100812
4417,Female,Rural,Bachelor,5K-10K,2634,1,Gold,52440
4418,Female,Urban,Bachelor,2K-5K,5161,1,Silver,340140
4419,Female,Urban,High School,5K-10K,6133,More than 1,Platinum,63096
4420,Male,Urban,High School,5K-10K,4190,1,Silver,61968
4421,Male,Urban,Bachelor,5K-10K,4213,1,Gold,273480
4422,Male,Urban,Others,5K-10K,0,More than 1,Platinum,52824
4423,Male,Urban,High School,2K-5K,11186,More than 1,Platinum,104412
4424,Female,Urban,Others,2K-5K,7537,More than 1,Silver,63672
4425,Male,Rural,High School,More than 10K,0,More than 1,Platinum,63468
4426,Male,Urban,Bachelor,5K-10K,4252,1,Silver,40632
4427,Female,Rural,Bachelor,5K-10K,2958,1,Platinum,34884
4428,Male,Rural,Bachelor,5K-10K,6061,More than 1,Silver,62556
4429,Female,Rural,High School,5K-10K,0,More than 1,Platinum,154380
4430,Male,Rural,High School,More than 10K,0,More than 1,Gold,60744
4431,Male,Urban,High School,5K-10K,10058,More than 1,Gold,214584
4432,Male,Urban,Bachelor,5K-10K,6061,More than 1,Gold,107928
4433,Male,Urban,Others,5K-10K,3688,1,Gold,31116
4434,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,61788
4435,Male,Urban,Bachelor,2K-5K,6848,More than 1,Gold,63336
4436,Male,Urban,High School,2K-5K,6181,1,Gold,31896
4437,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,63348
4438,Female,Urban,Bachelor,2K-5K,5932,More than 1,Platinum,226632
4439,Male,Urban,High School,2K-5K,7346,More than 1,Platinum,70392
4440,Female,Urban,Bachelor,<=2K,7962,More than 1,Platinum,110436
4441,Male,Urban,High School,2K-5K,0,More than 1,Platinum,92604
4442,Male,Urban,High School,5K-10K,9982,1,Gold,34224
4443,Female,Urban,Bachelor,More than 10K,5920,More than 1,Platinum,49440
4444,Male,Urban,Bachelor,More than 10K,3726,1,Gold,33060
4445,Female,Urban,High School,2K-5K,7711,More than 1,Platinum,60636
4446,Female,Urban,Bachelor,5K-10K,6481,More than 1,Silver,361908
4447,Female,Urban,High School,5K-10K,6381,1,Platinum,53088
4448,Female,Urban,High School,2K-5K,7949,More than 1,Platinum,71364
4449,Male,Urban,High School,More than 10K,6560,More than 1,Platinum,449520
4450,Male,Urban,High School,5K-10K,3474,More than 1,Gold,93156
4451,Male,Urban,Bachelor,2K-5K,5439,More than 1,Gold,50280
4452,Female,Urban,Bachelor,5K-10K,5863,More than 1,Silver,111708
4453,Female,Rural,Bachelor,5K-10K,0,More than 1,Gold,66720
4454,Male,Urban,Bachelor,5K-10K,4073,More than 1,Platinum,92004
4455,Male,Urban,High School,More than 10K,8954,More than 1,Platinum,58032
4456,Male,Rural,Bachelor,5K-10K,2691,1,Gold,33660
4457,Female,Urban,High School,<=2K,3704,More than 1,Silver,113364
4458,Male,Urban,High School,2K-5K,4125,More than 1,Gold,159192
4459,Male,Urban,High School,More than 10K,6673,1,Platinum,38136
4460,Female,Urban,Bachelor,5K-10K,0,1,Platinum,34224
4461,Female,Urban,High School,5K-10K,4258,1,Silver,49488
4462,Female,Urban,Bachelor,2K-5K,6249,More than 1,Silver,70260
4463,Female,Rural,High School,5K-10K,9068,More than 1,Silver,91596
4464,Male,Urban,High School,5K-10K,5684,More than 1,Silver,102996
4465,Female,Rural,High School,2K-5K,0,1,Silver,31308
4466,Male,Rural,Bachelor,5K-10K,2714,More than 1,Platinum,56892
4467,Male,Rural,High School,5K-10K,0,1,Platinum,31956
4468,Female,Rural,High School,5K-10K,2303,1,Platinum,32952
4469,Female,Rural,High School,5K-10K,0,1,Platinum,37464
4470,Male,Urban,Bachelor,2K-5K,3450,1,Platinum,64728
4471,Male,Rural,Others,5K-10K,0,1,Platinum,37992
4472,Female,Rural,High School,5K-10K,2321,1,Gold,53964
4473,Female,Urban,High School,5K-10K,3461,More than 1,Platinum,329256
4474,Male,Urban,Others,2K-5K,3836,More than 1,Gold,273192
4475,Male,Urban,High School,5K-10K,7310,More than 1,Platinum,155016
4476,Male,Urban,Bachelor,More than 10K,3809,1,Platinum,51540
4477,Male,Urban,Bachelor,5K-10K,5165,More than 1,Gold,283896
4478,Female,Urban,Bachelor,2K-5K,4650,1,Gold,33228
4479,Male,Urban,High School,2K-5K,5428,1,Platinum,39912
4480,Male,Rural,Bachelor,5K-10K,2139,1,Silver,65544
4481,Male,Urban,High School,5K-10K,20878,1,Platinum,28152
4482,Female,Urban,High School,More than 10K,2520,More than 1,Platinum,136968
4483,Male,Rural,Bachelor,More than 10K,3148,More than 1,Platinum,67728
4484,Male,Urban,High School,2K-5K,2115,More than 1,Gold,73584
4485,Female,Urban,High School,More than 10K,3774,More than 1,Platinum,255444
4486,Male,Rural,Bachelor,5K-10K,3599,More than 1,Gold,103392
4487,Male,Urban,High School,5K-10K,6946,More than 1,Silver,32556
4488,Male,Urban,Bachelor,5K-10K,8057,More than 1,Silver,491532
4489,Male,Urban,Bachelor,5K-10K,4909,More than 1,Gold,68148
4490,Female,Urban,High School,2K-5K,6321,1,Platinum,63240
4491,Male,Urban,Bachelor,5K-10K,4981,1,Platinum,31932
4492,Male,Urban,Bachelor,5K-10K,0,More than 1,Silver,64860
4493,Male,Urban,Bachelor,5K-10K,5837,More than 1,Platinum,55500
4494,Male,Rural,Bachelor,5K-10K,2808,More than 1,Platinum,51984
4495,Female,Rural,High School,5K-10K,0,1,Gold,32652
4496,Male,Urban,High School,5K-10K,3863,1,Platinum,32352
4497,Female,Rural,Bachelor,More than 10K,3557,More than 1,Gold,60612
4498,Female,Rural,Bachelor,5K-10K,0,1,Silver,36336
4499,Female,Urban,High School,More than 10K,4100,1,Gold,32892
4500,Female,Urban,Bachelor,5K-10K,4397,More than 1,Platinum,60360
4501,Male,Rural,Bachelor,5K-10K,3585,More than 1,Platinum,99552
4502,Male,Urban,Bachelor,2K-5K,5670,More than 1,Silver,57132
4503,Female,Rural,High School,5K-10K,0,More than 1,Silver,61812
4504,Male,Urban,Bachelor,2K-5K,4040,More than 1,Platinum,258996
4505,Male,Urban,High School,5K-10K,9576,More than 1,Platinum,223200
4506,Male,Urban,Bachelor,5K-10K,3718,More than 1,Gold,485520
4507,Male,Urban,Bachelor,5K-10K,4197,More than 1,Platinum,66480
4508,Female,Rural,Bachelor,More than 10K,2242,1,Gold,69672
4509,Female,Urban,High School,2K-5K,8626,More than 1,Platinum,63780
4510,Male,Urban,High School,5K-10K,4082,More than 1,Gold,93744
4511,Male,Urban,High School,5K-10K,2061,More than 1,Silver,70812
4512,Female,Rural,High School,5K-10K,2035,1,Gold,32784
4513,Female,Urban,High School,<=2K,3853,More than 1,Platinum,45684
4514,Male,Rural,Bachelor,5K-10K,0,1,Silver,61284
4515,Male,Rural,High School,5K-10K,5865,1,Platinum,48876
4516,Male,Rural,Bachelor,5K-10K,4045,More than 1,Silver,64224
4517,Female,Rural,Bachelor,5K-10K,4074,1,Platinum,71304
4518,Male,Urban,Bachelor,5K-10K,4888,1,Silver,33492
4519,Male,Urban,High School,2K-5K,4663,1,Platinum,31272
4520,Female,Urban,Bachelor,5K-10K,6131,More than 1,Platinum,94440
4521,Male,Rural,Bachelor,5K-10K,0,1,Platinum,66348
4522,Female,Urban,Bachelor,5K-10K,4276,1,Gold,32064
4523,Male,Urban,High School,2K-5K,3699,More than 1,Platinum,61296
4524,Male,Rural,Bachelor,More than 10K,0,More than 1,Gold,96588
4525,Male,Rural,High School,5K-10K,4959,More than 1,Platinum,93384
4526,Male,Urban,High School,2K-5K,6135,More than 1,Platinum,65520
4527,Female,Urban,High School,5K-10K,4469,More than 1,Platinum,260064
4528,Male,Rural,Bachelor,More than 10K,3575,1,Platinum,30684
4529,Female,Urban,High School,5K-10K,3807,More than 1,Gold,57084
4530,Male,Rural,High School,5K-10K,2134,More than 1,Platinum,66672
4531,Male,Urban,Bachelor,5K-10K,5869,More than 1,Silver,65088
4532,Male,Urban,Others,2K-5K,4022,1,Gold,33660
4533,Male,Urban,Bachelor,5K-10K,3352,More than 1,Platinum,156444
4534,Male,Urban,Bachelor,2K-5K,7010,More than 1,Platinum,471432
4535,Female,Urban,High School,5K-10K,5903,More than 1,Platinum,98844
4536,Male,Rural,High School,5K-10K,0,More than 1,Platinum,100056
4537,Male,Urban,High School,2K-5K,4204,More than 1,Platinum,106512
4538,Male,Urban,Bachelor,5K-10K,6046,More than 1,Silver,63684
4539,Male,Rural,Bachelor,5K-10K,3357,More than 1,Platinum,62172
4540,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,99108
4541,Male,Urban,High School,5K-10K,4011,1,Gold,33024
4542,Female,Urban,Bachelor,2K-5K,9912,More than 1,Silver,191748
4543,Male,Rural,High School,5K-10K,0,1,Platinum,56304
4544,Female,Urban,High School,2K-5K,6328,More than 1,Silver,178680
4545,Female,Rural,Others,More than 10K,2557,1,Platinum,32160
4546,Male,Urban,High School,5K-10K,3850,1,Platinum,48888
4547,Male,Rural,Bachelor,More than 10K,2672,1,Gold,64896
4548,Male,Rural,Bachelor,More than 10K,2055,More than 1,Platinum,54192
4549,Male,Urban,Bachelor,5K-10K,14948,More than 1,Gold,95664
4550,Male,Urban,High School,<=2K,5484,1,Silver,61020
4551,Female,Rural,High School,More than 10K,3828,More than 1,Gold,108372
4552,Male,Rural,High School,5K-10K,3527,More than 1,Platinum,60492
4553,Male,Urban,High School,5K-10K,3901,1,Silver,32868
4554,Female,Urban,High School,5K-10K,6289,More than 1,Platinum,32964
4555,Male,Urban,Bachelor,2K-5K,4587,More than 1,Gold,59100
4556,Female,Rural,High School,5K-10K,0,1,Silver,63396
4557,Male,Urban,Bachelor,2K-5K,3750,More than 1,Platinum,64896
4558,Male,Urban,Bachelor,More than 10K,6626,1,Silver,31956
4559,Male,Urban,High School,2K-5K,7003,More than 1,Gold,71748
4560,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,70176
4561,Female,Urban,Bachelor,5K-10K,4876,More than 1,Platinum,69528
4562,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,252456
4563,Male,Urban,Bachelor,5K-10K,6455,More than 1,Platinum,60048
4564,Male,Rural,Bachelor,5K-10K,0,1,Platinum,33468
4565,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,52596
4566,Male,Urban,Bachelor,2K-5K,5639,More than 1,Platinum,101628
4567,Female,Urban,Bachelor,5K-10K,0,More than 1,Gold,152844
4568,Male,Urban,Bachelor,5K-10K,4221,More than 1,Gold,108252
4569,Female,Rural,High School,5K-10K,0,1,Platinum,65928
4570,Male,Urban,High School,2K-5K,4834,1,Platinum,32580
4571,Female,Urban,High School,More than 10K,0,1,Platinum,34788
4572,Male,Urban,High School,5K-10K,6377,More than 1,Platinum,112392
4573,Male,Urban,Others,5K-10K,0,1,Platinum,51612
4574,Female,Rural,High School,5K-10K,0,More than 1,Platinum,107352
4575,Female,Urban,High School,5K-10K,6261,More than 1,Gold,69084
4576,Male,Rural,High School,More than 10K,2358,More than 1,Gold,102240
4577,Female,Urban,Bachelor,5K-10K,2485,More than 1,Platinum,63708
4578,Male,Urban,High School,5K-10K,3696,More than 1,Platinum,106392
4579,Male,Urban,High School,5K-10K,6097,1,Platinum,35916
4580,Male,Urban,High School,5K-10K,11860,More than 1,Platinum,244176
4581,Female,Urban,Bachelor,5K-10K,3862,More than 1,Platinum,416544
4582,Female,Urban,High School,5K-10K,2420,1,Platinum,35436
4583,Male,Urban,High School,2K-5K,11201,More than 1,Platinum,99624
4584,Female,Urban,Bachelor,2K-5K,6559,1,Platinum,60432
4585,Male,Rural,Bachelor,5K-10K,2638,More than 1,Gold,66312
4586,Male,Urban,Bachelor,5K-10K,4602,More than 1,Platinum,107292
4587,Female,Rural,Bachelor,5K-10K,3741,More than 1,Platinum,68196
4588,Male,Urban,Bachelor,2K-5K,4817,1,Silver,31608
4589,Male,Rural,High School,More than 10K,2105,More than 1,Platinum,66468
4590,Female,Urban,Bachelor,2K-5K,4191,More than 1,Gold,452616
4591,Female,Rural,High School,5K-10K,2820,More than 1,Platinum,63696
4592,Male,Rural,Bachelor,5K-10K,3255,1,Platinum,32760
4593,Male,Urban,High School,5K-10K,5253,More than 1,Gold,98904
4594,Male,Urban,High School,5K-10K,2319,1,Gold,30300
4595,Male,Urban,High School,5K-10K,3110,1,Platinum,63048
4596,Female,Urban,Bachelor,2K-5K,6222,1,Platinum,31344
4597,Male,Urban,High School,5K-10K,4325,More than 1,Platinum,65412
4598,Male,Urban,High School,5K-10K,10960,More than 1,Platinum,64644
4599,Male,Urban,High School,2K-5K,4361,1,Silver,53148
4600,Male,Urban,High School,2K-5K,5957,More than 1,Gold,66156
4601,Male,Urban,Bachelor,5K-10K,11321,More than 1,Platinum,73992
4602,Male,Urban,High School,5K-10K,3737,More than 1,Gold,60576
4603,Male,Rural,High School,5K-10K,2933,More than 1,Platinum,68220
4604,Female,Urban,Bachelor,5K-10K,2286,More than 1,Gold,68460
4605,Female,Rural,High School,5K-10K,0,1,Silver,35556
4606,Female,Urban,Bachelor,More than 10K,3288,1,Platinum,31116
4607,Female,Rural,Bachelor,5K-10K,3758,More than 1,Gold,99864
4608,Female,Urban,Bachelor,5K-10K,4761,More than 1,Silver,104616
4609,Female,Urban,Others,5K-10K,6887,1,Platinum,31200
4610,Male,Urban,High School,More than 10K,4425,More than 1,Gold,64860
4611,Male,Urban,Bachelor,5K-10K,5976,1,Silver,41316
4612,Male,Rural,Bachelor,5K-10K,3801,More than 1,Gold,62604
4613,Male,Urban,High School,5K-10K,6766,1,Gold,62016
4614,Male,Urban,Others,5K-10K,2004,1,Platinum,47700
4615,Female,Rural,Bachelor,5K-10K,0,More than 1,Gold,122352
4616,Male,Urban,High School,5K-10K,3865,More than 1,Platinum,151344
4617,Male,Urban,Bachelor,5K-10K,0,1,Platinum,53964
4618,Female,Rural,Bachelor,More than 10K,0,1,Platinum,34308
4619,Male,Urban,High School,2K-5K,3333,More than 1,Platinum,338004
4620,Female,Rural,High School,5K-10K,0,More than 1,Silver,65232
4621,Male,Urban,High School,More than 10K,5000,1,Platinum,35304
4622,Male,Rural,Bachelor,5K-10K,3415,More than 1,Platinum,114024
4623,Female,Urban,High School,5K-10K,5681,1,Silver,46668
4624,Male,Urban,Bachelor,5K-10K,9881,More than 1,Platinum,110712
4625,Male,Urban,High School,5K-10K,9693,More than 1,Platinum,67236
4626,Male,Urban,Bachelor,2K-5K,4203,More than 1,Gold,452256
4627,Female,Urban,High School,2K-5K,3586,More than 1,Gold,57300
4628,Female,Urban,High School,5K-10K,4065,More than 1,Silver,114900
4629,Female,Urban,High School,2K-5K,5302,More than 1,Platinum,65988
4630,Male,Urban,Bachelor,2K-5K,4363,More than 1,Platinum,104736
4631,Female,Rural,High School,5K-10K,9425,More than 1,Silver,99636
4632,Female,Urban,Bachelor,5K-10K,2389,More than 1,Silver,176724
4633,Female,Urban,High School,5K-10K,5615,1,Platinum,56448
4634,Male,Urban,High School,More than 10K,4266,More than 1,Platinum,63552
4635,Female,Urban,High School,5K-10K,5659,More than 1,Platinum,114780
4636,Female,Rural,Bachelor,5K-10K,4265,More than 1,Silver,74736
4637,Female,Urban,Bachelor,2K-5K,4099,1,Gold,36744
4638,Male,Urban,High School,2K-5K,4031,More than 1,Silver,102192
4639,Female,Rural,Bachelor,5K-10K,3282,More than 1,Silver,73260
4640,Male,Urban,Bachelor,More than 10K,0,More than 1,Silver,65892
4641,Female,Urban,High School,5K-10K,3256,More than 1,Gold,97164
4642,Female,Urban,High School,2K-5K,4670,More than 1,Platinum,271716
4643,Female,Rural,Others,5K-10K,5745,More than 1,Gold,68616
4644,Female,Rural,High School,5K-10K,0,More than 1,Gold,91392
4645,Male,Urban,High School,5K-10K,6043,1,Silver,35196
4646,Female,Urban,High School,5K-10K,2951,More than 1,Gold,106608
